year,region_num,region_name,class,data_value,data_value_type,gender
2013,15,North Kazakhstan region,Digestive system diseases,0.0968,total,women
2013,16,East Kazakhstan region,Digestive system diseases,0.0815,total,women
2013,1,Nur-Sultan,Digestive system diseases,0.0209,total,women
2013,2,Almaty,Digestive system diseases,0.0487,total,women
2013,3,Akmola region,Digestive system diseases,0.0784,total,men
2013,4,Aktobe region,Digestive system diseases,0.1080,total,men
2013,5,Almaty region,Digestive system diseases,0.1285,total,men
2013,6,Atyrau region,Digestive system diseases,0.1009,total,men
2013,7,West Kazakkhstan region,Digestive system diseases,0.1531,total,men
2013,8,Jambyl region,Digestive system diseases,0.0726,total,men
2013,9,Karaganda region,Digestive system diseases,0.1151,total,men
2013,10,Kostanay region,Digestive system diseases,0.1465,total,men
2013,11,Kyzylorda region,Digestive system diseases,0.0431,total,men
2013,12,Mangystau region,Digestive system diseases,0.0541,total,men
2013,13,South Kazakhstan region,Digestive system diseases,0.0741,total,men
2013,14,Pavlodar region,Digestive system diseases,0.0755,total,men
2013,15,North Kazakhstan region,Digestive system diseases,0.1472,total,men
2013,16,East Kazakhstan region,Digestive system diseases,0.1030,total,men
2013,1,Nur-Sultan,Digestive system diseases,0.0307,total,men
2013,2,Almaty,Digestive system diseases,0.0645,total,men
2013,3,Akmola region,Digestive system diseases,0.0753,urban,overall
2013,4,Aktobe region,Digestive system diseases,0.0829,urban,overall
2013,5,Almaty region,Digestive system diseases,0.1165,urban,overall
2013,6,Atyrau region,Digestive system diseases,0.0829,urban,overall
2013,7,West Kazakkhstan region,Digestive system diseases,0.1423,urban,overall
2013,8,Jambyl region,Digestive system diseases,0.0609,urban,overall
2013,9,Karaganda region,Digestive system diseases,0.0958,urban,overall
2013,10,Kostanay region,Digestive system diseases,0.1334,urban,overall
2013,11,Kyzylorda region,Digestive system diseases,0.0338,urban,overall
2013,12,Mangystau region,Digestive system diseases,0.0520,urban,overall
2013,13,South Kazakhstan region,Digestive system diseases,0.0625,urban,overall
2013,14,Pavlodar region,Digestive system diseases,0.0665,urban,overall
2013,15,North Kazakhstan region,Digestive system diseases,0.1036,urban,overall
2013,16,East Kazakhstan region,Digestive system diseases,0.0913,urban,overall
2013,1,Nur-Sultan,Digestive system diseases,0.0256,urban,overall
2013,2,Almaty,Digestive system diseases,0.0559,urban,overall
2013,3,Akmola region,Digestive system diseases,0.0664,urban,women
2013,4,Aktobe region,Digestive system diseases,0.0727,urban,women
2013,5,Almaty region,Digestive system diseases,0.1028,urban,women
2013,6,Atyrau region,Digestive system diseases,0.0567,urban,women
2013,7,West Kazakkhstan region,Digestive system diseases,0.1287,urban,women
2013,8,Jambyl region,Digestive system diseases,0.0434,urban,women
2013,9,Karaganda region,Digestive system diseases,0.0755,urban,women
2013,10,Kostanay region,Digestive system diseases,0.1407,urban,women
2013,11,Kyzylorda region,Digestive system diseases,0.0218,urban,women
2013,12,Mangystau region,Digestive system diseases,0.0369,urban,women
2013,13,South Kazakhstan region,Digestive system diseases,0.0482,urban,women
2013,14,Pavlodar region,Digestive system diseases,0.0614,urban,women
2013,15,North Kazakhstan region,Digestive system diseases,0.0661,urban,women
2013,16,East Kazakhstan region,Digestive system diseases,0.0803,urban,women
2013,1,Nur-Sultan,Digestive system diseases,0.0209,urban,women
2013,2,Almaty,Digestive system diseases,0.0487,urban,women
2013,3,Akmola region,Digestive system diseases,0.0854,urban,men
2013,4,Aktobe region,Digestive system diseases,0.0943,urban,men
2013,5,Almaty region,Digestive system diseases,0.1317,urban,men
2013,6,Atyrau region,Digestive system diseases,0.1116,urban,men
2013,7,West Kazakkhstan region,Digestive system diseases,0.1581,urban,men
2013,8,Jambyl region,Digestive system diseases,0.0804,urban,men
2013,9,Karaganda region,Digestive system diseases,0.1192,urban,men
2013,10,Kostanay region,Digestive system diseases,0.1246,urban,men
2013,11,Kyzylorda region,Digestive system diseases,0.0464,urban,men
2013,12,Mangystau region,Digestive system diseases,0.0679,urban,men
2013,13,South Kazakhstan region,Digestive system diseases,0.0779,urban,men
2013,14,Pavlodar region,Digestive system diseases,0.0725,urban,men
2013,15,North Kazakhstan region,Digestive system diseases,0.1491,urban,men
2013,16,East Kazakhstan region,Digestive system diseases,0.1043,urban,men
2013,1,Nur-Sultan,Digestive system diseases,0.0307,urban,men
2013,2,Almaty,Digestive system diseases,0.0645,urban,men
2013,3,Akmola region,Digestive system diseases,0.0640,rural,overall
2013,4,Aktobe region,Digestive system diseases,0.1118,rural,overall
2013,5,Almaty region,Digestive system diseases,0.1129,rural,overall
2013,6,Atyrau region,Digestive system diseases,0.0746,rural,overall
2013,7,West Kazakkhstan region,Digestive system diseases,0.1428,rural,overall
2013,8,Jambyl region,Digestive system diseases,0.0580,rural,overall
2013,9,Karaganda region,Digestive system diseases,0.0849,rural,overall
2013,10,Kostanay region,Digestive system diseases,0.1541,rural,overall
2013,11,Kyzylorda region,Digestive system diseases,0.0345,rural,overall
2013,12,Mangystau region,Digestive system diseases,0.0310,rural,overall
2013,13,South Kazakhstan region,Digestive system diseases,0.0576,rural,overall
2013,14,Pavlodar region,Digestive system diseases,0.0719,rural,overall
2013,15,North Kazakhstan region,Digestive system diseases,0.1330,rural,overall
2013,16,East Kazakhstan region,Digestive system diseases,0.0923,rural,overall
2013,3,Akmola region,Digestive system diseases,0.0556,rural,women
2013,4,Aktobe region,Digestive system diseases,0.0947,rural,women
2013,5,Almaty region,Digestive system diseases,0.0984,rural,women
2013,6,Atyrau region,Digestive system diseases,0.0573,rural,women
2013,7,West Kazakkhstan region,Digestive system diseases,0.1368,rural,women
2013,8,Jambyl region,Digestive system diseases,0.0482,rural,women
2013,9,Karaganda region,Digestive system diseases,0.0686,rural,women
2013,10,Kostanay region,Digestive system diseases,0.1407,rural,women
2013,11,Kyzylorda region,Digestive system diseases,0.0281,rural,women
2013,12,Mangystau region,Digestive system diseases,0.0211,rural,women
2013,13,South Kazakhstan region,Digestive system diseases,0.0432,rural,women
2013,14,Pavlodar region,Digestive system diseases,0.0623,rural,women
2013,15,North Kazakhstan region,Digestive system diseases,0.1205,rural,women
2013,16,East Kazakhstan region,Digestive system diseases,0.0834,rural,women
2013,3,Akmola region,Digestive system diseases,0.0726,rural,men
2013,4,Aktobe region,Digestive system diseases,0.1290,rural,men
2013,5,Almaty region,Digestive system diseases,0.1275,rural,men
2013,6,Atyrau region,Digestive system diseases,0.0918,rural,men
2013,7,West Kazakkhstan region,Digestive system diseases,0.1487,rural,men
2013,8,Jambyl region,Digestive system diseases,0.0678,rural,men
2013,9,Karaganda region,Digestive system diseases,0.1010,rural,men
2013,10,Kostanay region,Digestive system diseases,0.1681,rural,men
2013,11,Kyzylorda region,Digestive system diseases,0.0408,rural,men
2013,12,Mangystau region,Digestive system diseases,0.0406,rural,men
2013,13,South Kazakhstan region,Digestive system diseases,0.0718,rural,men
2013,14,Pavlodar region,Digestive system diseases,0.0818,rural,men
2013,15,North Kazakhstan region,Digestive system diseases,0.1459,rural,men
2013,16,East Kazakhstan region,Digestive system diseases,0.1013,rural,men
2014,3,Akmola region,Blood circulation system disease,0.2868,total,overall
2014,4,Aktobe region,Blood circulation system disease,0.1716,total,overall
2014,5,Almaty region,Blood circulation system disease,0.2008,total,overall
2014,6,Atyrau region,Blood circulation system disease,0.1505,total,overall
2014,7,West Kazakkhstan region,Blood circulation system disease,0.2287,total,overall
2014,8,Jambyl region,Blood circulation system disease,0.2102,total,overall
2014,9,Karaganda region,Blood circulation system disease,0.3155,total,overall
2014,10,Kostanay region,Blood circulation system disease,0.2158,total,overall
2014,11,Kyzylorda region,Blood circulation system disease,0.1176,total,overall
2014,12,Mangystau region,Blood circulation system disease,0.7687,total,overall
2014,13,South Kazakhstan region,Blood circulation system disease,0.1545,total,overall
2014,14,Pavlodar region,Blood circulation system disease,0.2620,total,overall
2014,15,North Kazakhstan region,Blood circulation system disease,0.3760,total,overall
2014,16,East Kazakhstan region,Blood circulation system disease,0.2786,total,overall
2014,1,Nur-Sultan,Blood circulation system disease,0.1458,total,overall
2014,2,Almaty,Blood circulation system disease,0.1751,total,overall
2014,3,Akmola region,Blood circulation system disease,0.2504,total,women
2014,4,Aktobe region,Blood circulation system disease,0.1384,total,women
2014,5,Almaty region,Blood circulation system disease,0.1882,total,women
2014,6,Atyrau region,Blood circulation system disease,0.1333,total,women
2014,7,West Kazakkhstan region,Blood circulation system disease,0.2212,total,women
2014,8,Jambyl region,Blood circulation system disease,0.1936,total,women
2014,9,Karaganda region,Blood circulation system disease,0.3070,total,women
2014,10,Kostanay region,Blood circulation system disease,0.1919,total,women
2014,11,Kyzylorda region,Blood circulation system disease,0.0929,total,women
2014,12,Mangystau region,Blood circulation system disease,0.0436,total,women
2014,13,South Kazakhstan region,Blood circulation system disease,0.1414,total,women
2014,14,Pavlodar region,Blood circulation system disease,0.2302,total,women
2014,15,North Kazakhstan region,Blood circulation system disease,0.3684,total,women
2014,16,East Kazakhstan region,Blood circulation system disease,0.2581,total,women
2014,1,Nur-Sultan,Blood circulation system disease,0.1213,total,women
2014,2,Almaty,Blood circulation system disease,0.1415,total,women
2014,3,Akmola region,Blood circulation system disease,0.3257,total,men
2014,4,Aktobe region,Blood circulation system disease,0.2072,total,men
2014,5,Almaty region,Blood circulation system disease,0.2137,total,men
2014,6,Atyrau region,Blood circulation system disease,0.1684,total,men
2014,7,West Kazakkhstan region,Blood circulation system disease,0.2367,total,men
2014,8,Jambyl region,Blood circulation system disease,0.2275,total,men
2014,9,Karaganda region,Blood circulation system disease,0.3250,total,men
2014,10,Kostanay region,Blood circulation system disease,0.2426,total,men
2014,11,Kyzylorda region,Blood circulation system disease,0.1424,total,men
2014,12,Mangystau region,Blood circulation system disease,0.1106,total,men
2014,13,South Kazakhstan region,Blood circulation system disease,0.1678,total,men
2014,14,Pavlodar region,Blood circulation system disease,0.2975,total,men
2014,15,North Kazakhstan region,Blood circulation system disease,0.3844,total,men
2014,16,East Kazakhstan region,Blood circulation system disease,0.3011,total,men
2014,1,Nur-Sultan,Blood circulation system disease,0.1720,total,men
2014,2,Almaty,Blood circulation system disease,0.2152,total,men
2014,3,Akmola region,Blood circulation system disease,0.3269,urban,overall
2014,4,Aktobe region,Blood circulation system disease,0.1960,urban,overall
2014,5,Almaty region,Blood circulation system disease,0.2763,urban,overall
2014,6,Atyrau region,Blood circulation system disease,0.1620,urban,overall
2014,7,West Kazakkhstan region,Blood circulation system disease,0.2718,urban,overall
2014,8,Jambyl region,Blood circulation system disease,0.3083,urban,overall
2014,9,Karaganda region,Blood circulation system disease,0.3440,urban,overall
2014,10,Kostanay region,Blood circulation system disease,0.2339,urban,overall
2014,11,Kyzylorda region,Blood circulation system disease,0.1216,urban,overall
2014,12,Mangystau region,Blood circulation system disease,0.0991,urban,overall
2014,13,South Kazakhstan region,Blood circulation system disease,0.1663,urban,overall
2014,14,Pavlodar region,Blood circulation system disease,0.2721,urban,overall
2014,15,North Kazakhstan region,Blood circulation system disease,0.4037,urban,overall
2014,16,East Kazakhstan region,Blood circulation system disease,0.3143,urban,overall
2014,1,Nur-Sultan,Blood circulation system disease,0.1458,urban,overall
2014,2,Almaty,Blood circulation system disease,0.1751,urban,overall
2014,3,Akmola region,Blood circulation system disease,0.2847,urban,women
2014,4,Aktobe region,Blood circulation system disease,0.1586,urban,women
2014,5,Almaty region,Blood circulation system disease,0.2563,urban,women
2014,6,Atyrau region,Blood circulation system disease,0.1355,urban,women
2014,7,West Kazakkhstan region,Blood circulation system disease,0.2634,urban,women
2014,8,Jambyl region,Blood circulation system disease,0.2973,urban,women
2014,9,Karaganda region,Blood circulation system disease,0.3303,urban,women
2014,10,Kostanay region,Blood circulation system disease,0.1998,urban,women
2014,11,Kyzylorda region,Blood circulation system disease,0.0890,urban,women
2014,12,Mangystau region,Blood circulation system disease,0.0577,urban,women
2014,13,South Kazakhstan region,Blood circulation system disease,0.1554,urban,women
2014,14,Pavlodar region,Blood circulation system disease,0.2413,urban,women
2014,15,North Kazakhstan region,Blood circulation system disease,0.3671,urban,women
2014,16,East Kazakhstan region,Blood circulation system disease,0.2919,urban,women
2014,1,Nur-Sultan,Blood circulation system disease,0.1213,urban,women
2014,2,Almaty,Blood circulation system disease,0.1415,urban,women
2014,3,Akmola region,Blood circulation system disease,0.3749,urban,men
2014,4,Aktobe region,Blood circulation system disease,0.2376,urban,men
2014,5,Almaty region,Blood circulation system disease,0.2983,urban,men
2014,6,Atyrau region,Blood circulation system disease,0.1910,urban,men
2014,7,West Kazakkhstan region,Blood circulation system disease,0.2817,urban,men
2014,8,Jambyl region,Blood circulation system disease,0.3205,urban,men
2014,9,Karaganda region,Blood circulation system disease,0.3598,urban,men
2014,10,Kostanay region,Blood circulation system disease,0.2743,urban,men
2014,11,Kyzylorda region,Blood circulation system disease,0.1557,urban,men
2014,12,Mangystau region,Blood circulation system disease,0.1415,urban,men
2014,13,South Kazakhstan region,Blood circulation system disease,0.1780,urban,men
2014,14,Pavlodar region,Blood circulation system disease,0.3081,urban,men
2014,15,North Kazakhstan region,Blood circulation system disease,0.4479,urban,men
2014,16,East Kazakhstan region,Blood circulation system disease,0.3406,urban,men
2014,1,Nur-Sultan,Blood circulation system disease,0.1720,urban,men
2014,2,Almaty,Blood circulation system disease,0.2152,urban,men
2014,3,Akmola region,Blood circulation system disease,0.2510,rural,overall
2014,4,Aktobe region,Blood circulation system disease,0.1321,rural,overall
2014,5,Almaty region,Blood circulation system disease,0.1761,rural,overall
2014,6,Atyrau region,Blood circulation system disease,0.1404,rural,overall
2014,7,West Kazakkhstan region,Blood circulation system disease,0.1866,rural,overall
2014,8,Jambyl region,Blood circulation system disease,0.1441,rural,overall
2014,9,Karaganda region,Blood circulation system disease,0.2096,rural,overall
2014,10,Kostanay region,Blood circulation system disease,0.1964,rural,overall
2014,11,Kyzylorda region,Blood circulation system disease,0.1147,rural,overall
2014,12,Mangystau region,Blood circulation system disease,0.0572,rural,overall
2014,13,South Kazakhstan region,Blood circulation system disease,0.1459,rural,overall
2014,14,Pavlodar region,Blood circulation system disease,0.2385,rural,overall
2014,15,North Kazakhstan region,Blood circulation system disease,0.3559,rural,overall
2014,16,East Kazakhstan region,Blood circulation system disease,0.2269,rural,overall
2014,3,Akmola region,Blood circulation system disease,0.2182,rural,women
2014,4,Aktobe region,Blood circulation system disease,0.1039,rural,women
2014,5,Almaty region,Blood circulation system disease,0.1652,rural,women
2014,6,Atyrau region,Blood circulation system disease,0.1312,rural,women
2014,7,West Kazakkhstan region,Blood circulation system disease,0.1768,rural,women
2014,8,Jambyl region,Blood circulation system disease,0.1195,rural,women
2014,9,Karaganda region,Blood circulation system disease,0.2138,rural,women
2014,10,Kostanay region,Blood circulation system disease,0.1828,rural,women
2014,11,Kyzylorda region,Blood circulation system disease,0.0960,rural,women
2014,12,Mangystau region,Blood circulation system disease,0.0309,rural,women
2014,13,South Kazakhstan region,Blood circulation system disease,0.1308,rural,women
2014,14,Pavlodar region,Blood circulation system disease,0.2025,rural,women
2014,15,North Kazakhstan region,Blood circulation system disease,0.3695,rural,women
2014,16,East Kazakhstan region,Blood circulation system disease,0.2056,rural,women
2014,3,Akmola region,Blood circulation system disease,0.2844,rural,men
2014,4,Aktobe region,Blood circulation system disease,0.1605,rural,men
2014,5,Almaty region,Blood circulation system disease,0.1873,rural,men
2014,6,Atyrau region,Blood circulation system disease,0.1495,rural,men
2014,7,West Kazakkhstan region,Blood circulation system disease,0.1963,rural,men
2014,8,Jambyl region,Blood circulation system disease,0.1684,rural,men
2014,9,Karaganda region,Blood circulation system disease,0.2054,rural,men
2014,10,Kostanay region,Blood circulation system disease,0.2106,rural,men
2014,11,Kyzylorda region,Blood circulation system disease,0.1328,rural,men
2014,12,Mangystau region,Blood circulation system disease,0.0835,rural,men
2014,13,South Kazakhstan region,Blood circulation system disease,0.1606,rural,men
2014,14,Pavlodar region,Blood circulation system disease,0.2748,rural,men
2014,15,North Kazakhstan region,Blood circulation system disease,0.3419,rural,men
2014,16,East Kazakhstan region,Blood circulation system disease,0.2484,rural,men
2014,3,Akmola region,Neoplasm,0.1247,total,overall
2014,4,Aktobe region,Neoplasm,0.0765,total,overall
2014,5,Almaty region,Neoplasm,0.0699,total,overall
2014,6,Atyrau region,Neoplasm,0.0891,total,overall
2014,7,West Kazakkhstan region,Neoplasm,0.1046,total,overall
2014,8,Jambyl region,Neoplasm,0.0890,total,overall
2014,9,Karaganda region,Neoplasm,0.1114,total,overall
2014,10,Kostanay region,Neoplasm,0.0984,total,overall
2014,11,Kyzylorda region,Neoplasm,0.0884,total,overall
2014,12,Mangystau region,Neoplasm,0.0606,total,overall
2014,13,South Kazakhstan region,Neoplasm,0.0515,total,overall
2014,14,Pavlodar region,Neoplasm,0.1457,total,overall
2014,15,North Kazakhstan region,Neoplasm,0.1422,total,overall
2014,16,East Kazakhstan region,Neoplasm,0.1483,total,overall
2014,1,Nur-Sultan,Neoplasm,0.0914,total,overall
2014,2,Almaty,Neoplasm,0.1090,total,overall
2014,3,Akmola region,Neoplasm,0.0949,total,women
2014,4,Aktobe region,Neoplasm,0.0666,total,women
2014,5,Almaty region,Neoplasm,0.0666,total,women
2014,6,Atyrau region,Neoplasm,0.0851,total,women
2014,7,West Kazakkhstan region,Neoplasm,0.0947,total,women
2014,8,Jambyl region,Neoplasm,0.0866,total,women
2014,9,Karaganda region,Neoplasm,0.0975,total,women
2014,10,Kostanay region,Neoplasm,0.0901,total,women
2014,11,Kyzylorda region,Neoplasm,0.0771,total,women
2014,12,Mangystau region,Neoplasm,0.0503,total,women
2014,13,South Kazakhstan region,Neoplasm,0.0489,total,women
2014,14,Pavlodar region,Neoplasm,0.1239,total,women
2014,15,North Kazakhstan region,Neoplasm,0.1218,total,women
2014,16,East Kazakhstan region,Neoplasm,0.1189,total,women
2014,1,Nur-Sultan,Neoplasm,0.0858,total,women
2014,2,Almaty,Neoplasm,0.1011,total,women
2014,3,Akmola region,Neoplasm,0.1567,total,men
2014,4,Aktobe region,Neoplasm,0.0871,total,men
2014,5,Almaty region,Neoplasm,0.0733,total,men
2014,6,Atyrau region,Neoplasm,0.0933,total,men
2014,7,West Kazakkhstan region,Neoplasm,0.1152,total,men
2014,8,Jambyl region,Neoplasm,0.0914,total,men
2014,9,Karaganda region,Neoplasm,0.1270,total,men
2014,10,Kostanay region,Neoplasm,0.1076,total,men
2014,11,Kyzylorda region,Neoplasm,0.0998,total,men
2014,12,Mangystau region,Neoplasm,0.0711,total,men
2014,13,South Kazakhstan region,Neoplasm,0.0541,total,men
2014,14,Pavlodar region,Neoplasm,0.1701,total,men
2014,15,North Kazakhstan region,Neoplasm,0.1646,total,men
2014,16,East Kazakhstan region,Neoplasm,0.1808,total,men
2014,1,Nur-Sultan,Neoplasm,0.0974,total,men
2014,2,Almaty,Neoplasm,0.1186,total,men
2014,3,Akmola region,Neoplasm,0.1450,urban,overall
2014,4,Aktobe region,Neoplasm,0.0886,urban,overall
2014,5,Almaty region,Neoplasm,0.0856,urban,overall
2014,6,Atyrau region,Neoplasm,0.0945,urban,overall
2014,7,West Kazakkhstan region,Neoplasm,0.1182,urban,overall
2014,8,Jambyl region,Neoplasm,0.1172,urban,overall
2014,9,Karaganda region,Neoplasm,0.1161,urban,overall
2014,10,Kostanay region,Neoplasm,0.1150,urban,overall
2014,11,Kyzylorda region,Neoplasm,0.1029,urban,overall
2014,12,Mangystau region,Neoplasm,0.0813,urban,overall
2014,13,South Kazakhstan region,Neoplasm,0.0653,urban,overall
2014,14,Pavlodar region,Neoplasm,0.1464,urban,overall
2014,15,North Kazakhstan region,Neoplasm,0.1692,urban,overall
2014,16,East Kazakhstan region,Neoplasm,0.1648,urban,overall
2014,1,Nur-Sultan,Neoplasm,0.0914,urban,overall
2014,2,Almaty,Neoplasm,0.1090,urban,overall
2014,3,Akmola region,Neoplasm,0.1155,urban,women
2014,4,Aktobe region,Neoplasm,0.0789,urban,women
2014,5,Almaty region,Neoplasm,0.0814,urban,women
2014,6,Atyrau region,Neoplasm,0.0958,urban,women
2014,7,West Kazakkhstan region,Neoplasm,0.1076,urban,women
2014,8,Jambyl region,Neoplasm,0.1135,urban,women
2014,9,Karaganda region,Neoplasm,0.1014,urban,women
2014,10,Kostanay region,Neoplasm,0.1047,urban,women
2014,11,Kyzylorda region,Neoplasm,0.0981,urban,women
2014,12,Mangystau region,Neoplasm,0.0648,urban,women
2014,13,South Kazakhstan region,Neoplasm,0.0620,urban,women
2014,14,Pavlodar region,Neoplasm,0.1272,urban,women
2014,15,North Kazakhstan region,Neoplasm,0.1523,urban,women
2014,16,East Kazakhstan region,Neoplasm,0.1380,urban,women
2014,1,Nur-Sultan,Neoplasm,0.0858,urban,women
2014,2,Almaty,Neoplasm,0.1011,urban,women
2014,3,Akmola region,Neoplasm,0.1785,urban,men
2014,4,Aktobe region,Neoplasm,0.0993,urban,men
2014,5,Almaty region,Neoplasm,0.0902,urban,men
2014,6,Atyrau region,Neoplasm,0.0932,urban,men
2014,7,West Kazakkhstan region,Neoplasm,0.1304,urban,men
2014,8,Jambyl region,Neoplasm,0.1213,urban,men
2014,9,Karaganda region,Neoplasm,0.1330,urban,men
2014,10,Kostanay region,Neoplasm,0.1271,urban,men
2014,11,Kyzylorda region,Neoplasm,0.1078,urban,men
2014,12,Mangystau region,Neoplasm,0.0982,urban,men
2014,13,South Kazakhstan region,Neoplasm,0.0688,urban,men
2014,14,Pavlodar region,Neoplasm,0.1689,urban,men
2014,15,North Kazakhstan region,Neoplasm,0.1897,urban,men
2014,16,East Kazakhstan region,Neoplasm,0.1963,urban,men
2014,1,Nur-Sultan,Neoplasm,0.0974,urban,men
2014,2,Almaty,Neoplasm,0.1186,urban,men
2014,3,Akmola region,Neoplasm,0.1066,rural,overall
2014,4,Aktobe region,Neoplasm,0.0569,rural,overall
2014,5,Almaty region,Neoplasm,0.0648,rural,overall
2014,6,Atyrau region,Neoplasm,0.0843,rural,overall
2014,7,West Kazakkhstan region,Neoplasm,0.0914,rural,overall
2014,8,Jambyl region,Neoplasm,0.0700,rural,overall
2014,9,Karaganda region,Neoplasm,0.0941,rural,overall
2014,10,Kostanay region,Neoplasm,0.0805,rural,overall
2014,11,Kyzylorda region,Neoplasm,0.0776,rural,overall
2014,12,Mangystau region,Neoplasm,0.0423,rural,overall
2014,13,South Kazakhstan region,Neoplasm,0.0416,rural,overall
2014,14,Pavlodar region,Neoplasm,0.1441,rural,overall
2014,15,North Kazakhstan region,Neoplasm,0.1224,rural,overall
2014,16,East Kazakhstan region,Neoplasm,0.1244,rural,overall
2014,3,Akmola region,Neoplasm,0.0755,rural,women
2014,4,Aktobe region,Neoplasm,0.0456,rural,women
2014,5,Almaty region,Neoplasm,0.0616,rural,women
2014,6,Atyrau region,Neoplasm,0.0752,rural,women
2014,7,West Kazakkhstan region,Neoplasm,0.0811,rural,women
2014,8,Jambyl region,Neoplasm,0.0674,rural,women
2014,9,Karaganda region,Neoplasm,0.0817,rural,women
2014,10,Kostanay region,Neoplasm,0.0734,rural,women
2014,11,Kyzylorda region,Neoplasm,0.0607,rural,women
2014,12,Mangystau region,Neoplasm,0.0373,rural,women
2014,13,South Kazakhstan region,Neoplasm,0.0391,rural,women
2014,14,Pavlodar region,Neoplasm,0.1157,rural,women
2014,15,North Kazakhstan region,Neoplasm,0.0977,rural,women
2014,16,East Kazakhstan region,Neoplasm,0.0892,rural,women
2014,3,Akmola region,Neoplasm,0.1383,rural,men
2014,4,Aktobe region,Neoplasm,0.0683,rural,men
2014,5,Almaty region,Neoplasm,0.0680,rural,men
2014,6,Atyrau region,Neoplasm,0.0933,rural,men
2014,7,West Kazakkhstan region,Neoplasm,0.1016,rural,men
2014,8,Jambyl region,Neoplasm,0.0724,rural,men
2014,9,Karaganda region,Neoplasm,0.1065,rural,men
2014,10,Kostanay region,Neoplasm,0.0879,rural,men
2014,11,Kyzylorda region,Neoplasm,0.0939,rural,men
2014,12,Mangystau region,Neoplasm,0.0474,rural,men
2014,13,South Kazakhstan region,Neoplasm,0.0440,rural,men
2014,14,Pavlodar region,Neoplasm,0.1729,rural,men
2014,15,North Kazakhstan region,Neoplasm,0.1477,rural,men
2014,16,East Kazakhstan region,Neoplasm,0.1599,rural,men
2014,3,Akmola region,Respiratory diseases,0.0864,total,overall
2014,4,Aktobe region,Respiratory diseases,0.1084,total,overall
2014,5,Almaty region,Respiratory diseases,0.1282,total,overall
2014,6,Atyrau region,Respiratory diseases,0.0825,total,overall
2014,7,West Kazakkhstan region,Respiratory diseases,0.1513,total,overall
2014,8,Jambyl region,Respiratory diseases,0.0718,total,overall
2014,9,Karaganda region,Respiratory diseases,0.0801,total,overall
2014,10,Kostanay region,Respiratory diseases,0.1955,total,overall
2014,11,Kyzylorda region,Respiratory diseases,0.0741,total,overall
2014,12,Mangystau region,Respiratory diseases,0.0258,total,overall
2014,13,South Kazakhstan region,Respiratory diseases,0.0581,total,overall
2014,14,Pavlodar region,Respiratory diseases,0.1104,total,overall
2014,15,North Kazakhstan region,Respiratory diseases,0.2236,total,overall
2014,16,East Kazakhstan region,Respiratory diseases,0.1446,total,overall
2014,1,Nur-Sultan,Respiratory diseases,0.0310,total,overall
2014,2,Almaty,Respiratory diseases,0.0583,total,overall
2014,3,Akmola region,Respiratory diseases,0.0654,total,women
2014,4,Aktobe region,Respiratory diseases,0.1000,total,women
2014,5,Almaty region,Respiratory diseases,0.1113,total,women
2014,6,Atyrau region,Respiratory diseases,0.0875,total,women
2014,7,West Kazakkhstan region,Respiratory diseases,0.1438,total,women
2014,8,Jambyl region,Respiratory diseases,0.0581,total,women
2014,9,Karaganda region,Respiratory diseases,0.0624,total,women
2014,10,Kostanay region,Respiratory diseases,0.1731,total,women
2014,11,Kyzylorda region,Respiratory diseases,0.0675,total,women
2014,12,Mangystau region,Respiratory diseases,0.0163,total,women
2014,13,South Kazakhstan region,Respiratory diseases,0.0547,total,women
2014,14,Pavlodar region,Respiratory diseases,0.0893,total,women
2014,15,North Kazakhstan region,Respiratory diseases,0.1964,total,women
2014,16,East Kazakhstan region,Respiratory diseases,0.1252,total,women
2014,1,Nur-Sultan,Respiratory diseases,0.0188,total,women
2014,2,Almaty,Respiratory diseases,0.0486,total,women
2014,3,Akmola region,Respiratory diseases,0.1089,total,men
2014,4,Aktobe region,Respiratory diseases,0.1173,total,men
2014,5,Almaty region,Respiratory diseases,0.1458,total,men
2014,6,Atyrau region,Respiratory diseases,0.0773,total,men
2014,7,West Kazakkhstan region,Respiratory diseases,0.1595,total,men
2014,8,Jambyl region,Respiratory diseases,0.0862,total,men
2014,9,Karaganda region,Respiratory diseases,0.0998,total,men
2014,10,Kostanay region,Respiratory diseases,0.2205,total,men
2014,11,Kyzylorda region,Respiratory diseases,0.0807,total,men
2014,12,Mangystau region,Respiratory diseases,0.0354,total,men
2014,13,South Kazakhstan region,Respiratory diseases,0.0616,total,men
2014,14,Pavlodar region,Respiratory diseases,0.1341,total,men
2014,15,North Kazakhstan region,Respiratory diseases,0.2535,total,men
2014,16,East Kazakhstan region,Respiratory diseases,0.1660,total,men
2014,1,Nur-Sultan,Respiratory diseases,0.0440,total,men
2014,2,Almaty,Respiratory diseases,0.0699,total,men
2014,3,Akmola region,Respiratory diseases,0.0853,urban,overall
2014,4,Aktobe region,Respiratory diseases,0.0905,urban,overall
2014,5,Almaty region,Respiratory diseases,0.1405,urban,overall
2014,6,Atyrau region,Respiratory diseases,0.0734,urban,overall
2014,7,West Kazakkhstan region,Respiratory diseases,0.1466,urban,overall
2014,8,Jambyl region,Respiratory diseases,0.0676,urban,overall
2014,9,Karaganda region,Respiratory diseases,0.0717,urban,overall
2014,10,Kostanay region,Respiratory diseases,0.1620,urban,overall
